"","Atrial cardiomyocytes","Capillary endothelium","Cardiac neural crest cells & Schwann progenitor cells","Endothelium / pericytes / adventitia","Epicardial cells","Epicardium-derived cells","Fibroblast-like (related to cardiac skeleton connective tissue)","Fibroblast-like (related to larger vascular development)","Fibroblast-like (related to smaller vascular development)","Myoz2-enriched cardiomyocytes","Smooth muscle cells / fibroblast-like)","Ventricular cardiomyocytes"
"12939_3180",1.19836941404187e-08,1.19836941404187e-08,0.0548223905495904,1.19836941404187e-08,1.19836941404187e-08,1.19836941404187e-08,0.140891068272489,1.19836941404187e-08,1.19836941404187e-08,1.19836941404187e-08,0.804286433324673,1.19836941403475e-08
"12939_5724",0.616237576433868,1.12980879901271e-08,0.0239107130306578,1.12980879901271e-08,0.218647325737769,0.0183985445953037,1.12980879901271e-08,1.12980879901271e-08,0.122805761115786,1.12980879901271e-08,1.129808799006e-08,1.12980879901271e-08
"12939_6148",0.607677351402825,1.05628482567666e-08,1.05628482567666e-08,1.05628482567666e-08,0.33064513464273,1.05628482567666e-08,1.05628482567666e-08,1.05628482567039e-08,0.0616774188888104,1.05628482567666e-08,1.05628482567666e-08,1.05628482567666e-08
"12939_6572",0.878440875329852,1.33488257465108e-08,0.00713169393679812,1.33488257465108e-08,0.114427310593918,1.33488257465108e-08,1.33488257465108e-08,1.33488257465108e-08,1.33488257465108e-08,1.33488257465108e-08,1.33488257465108e-08,1.33488257465108e-08
"12939_7844",0.988534267845895,1.38097916377028e-08,1.38097916377028e-08,1.38097916377028e-08,0.00414543806623544,1.38097916377028e-08,1.38097916376208e-08,0.00732016979974447,1.38097916377028e-08,1.38097916377028e-08,1.38097916377028e-08,1.38097916377028e-08
"12939_8268",0.951449131219386,0.00504930946455555,0.0086903505301343,1.12772899149715e-08,0.0132116886194958,0.0167305347057303,1.12772899149715e-08,1.12772899149715e-08,1.12772899149715e-08,1.12772899149715e-08,0.00486891779695864,1.12772899149715e-08
"12939_8692",0.155414025728452,0.120990091475945,1.02560364181508e-08,0.00991807730696258,1.02560364181508e-08,0.426144064330482,1.02560364181508e-08,0.250171622827449,1.02560364181508e-08,1.02560364181508e-08,0.0373620567944914,1.02560364181508e-08
"12939_9116",0.189680979392275,1.0623494388754e-08,0.0438617734318412,1.0623494388754e-08,1.0623494388754e-08,0.298030686946912,0.0557114764590815,1.0623494388754e-08,0.299257872884205,0.0730648529526546,1.0623494388754e-08,0.0403923048155597
"12939_9540",0.109310441948011,9.56741927740361e-09,9.56741927746043e-09,9.56741927746043e-09,9.56741927746043e-09,9.56741927746043e-09,9.56741927746043e-09,9.56741927740361e-09,0.0584317131368612,0.133176090775982,9.56741927746043e-09,0.699081677599792
"12939_9964",0.0353868639815867,0.00452192020279108,8.41857457350079e-09,8.41857457350079e-09,0.0160278029664649,8.41857457350079e-09,8.41857457350079e-09,0.00704320718194476,0.00953914401898834,8.41857457350079e-09,8.41857457350079e-09,0.927481011136777
"12939_10388",0.00240219798203552,9.35167503807529e-09,9.35167503315298e-09,9.35167503807529e-09,9.35167503807529e-09,9.35167503801975e-09,9.35167503807529e-09,9.35167503801975e-09,9.35167503801975e-09,0.215715531888809,9.35167503807529e-09,0.78188218596408
"12939_10812",6.94848678324566e-09,6.94848678324566e-09,6.94848678324566e-09,6.94848678324566e-09,6.94848678324566e-09,6.94848678324566e-09,6.94848678324566e-09,6.94848678324566e-09,0.0496761104756744,0.474464241883821,6.94848678324566e-09,0.475859585104123
"12939_11236",0.102744620558532,9.55225864341693e-09,9.55225864341693e-09,9.55225864341693e-09,0.00735037085324283,9.55225864341693e-09,9.55225864341693e-09,9.55225864341693e-09,0.112691111746219,9.55225864341693e-09,9.55225864341693e-09,0.777213820423938
"12939_11660",0.0958711462480001,0.00598482835307637,0.00955388015123543,8.46005445416963e-09,0.00388620927080738,8.46005445416963e-09,8.46005445416963e-09,0.0216748650025933,8.46005445416963e-09,0.279723659664962,8.46005445416963e-09,0.583305369009053
"12939_12084",0.214782455746071,9.45526978281967e-09,9.45526978281967e-09,9.45526978281967e-09,9.45526978281967e-09,9.45526978281967e-09,9.45526978281967e-09,0.00581955597988686,0.0218323945997609,0.318073386479838,9.45526978281967e-09,0.439492141007555
"12939_12508",0.147805520157387,9.24013924599759e-09,9.24013924599759e-09,9.24013924599759e-09,9.24013924599759e-09,9.24013924599759e-09,9.24013924599759e-09,9.24013924599759e-09,0.0317132255669523,0.214797144117616,9.24013924599759e-09,0.60568403623693
"12939_12932",0.0461479856389155,8.6288711545026e-09,0.0664629089823017,8.62887115445136e-09,8.6288711545026e-09,8.6288711545026e-09,8.6288711545026e-09,8.6288711545026e-09,0.0856112793099889,0.394219861635182,8.6288711545026e-09,0.407557904031514
"12939_13356",0.0446090666365674,8.62253743344072e-09,8.62253743344072e-09,8.62253743344072e-09,8.62253743344072e-09,8.62253743344072e-09,8.62253743344072e-09,8.62253743344072e-09,0.0380159884905591,0.323128589629292,8.62253743344072e-09,0.594246286263282
"12939_13780",0.00230161668579155,9.5295276711493e-09,0.0155034329732822,9.5295276711493e-09,9.5295276711493e-09,9.5295276711493e-09,9.5295276711493e-09,0.00672666334156714,0.134531174704942,0.0781428619190199,9.5295276711493e-09,0.762794193198231
"12939_14204",0.0416449141406116,8.82006540296257e-09,0.0114124480654852,0.00375441586686324,0.00124543467101289,8.82006540296257e-09,8.82006540296257e-09,8.82006540296257e-09,0.0271867095782332,0.139293423157234,8.82006540296257e-09,0.775462610420233
"12939_14628",0.021910630984339,8.94678898092966e-09,0.0266084982924914,8.94678898092966e-09,8.94678898092966e-09,8.94678898092966e-09,8.94678898092966e-09,8.94678898092966e-09,0.05797793603101,0.125618302317177,8.94678898092966e-09,0.76788456974746
"12939_15052",0.0312230182313574,9.56379463707004e-09,9.56379463707004e-09,0.0163641879452189,0.0158257397021109,0.101155053070127,0.000782185508189473,9.56379463707004e-09,0.0667725208153611,9.56379463707004e-09,9.56379463707004e-09,0.767877246908662
"13393_212",1.46988064339091e-08,1.46988064339091e-08,1.46988064339091e-08,1.46988064339091e-08,1.46988064339091e-08,0.24461871915012,0.262289097465515,1.46988064339091e-08,0.158312549892935,1.46988064339091e-08,0.334779515900978,1.46988064338218e-08
"13393_636",1.86700066544728e-08,1.86700066544728e-08,1.86700066544728e-08,1.86700066543619e-08,1.86700066543619e-08,1.86700066544728e-08,0.144612317910944,1.86700066544728e-08,0.0794668288417232,1.86700066544728e-08,0.775920685217272,1.86700066543619e-08
"13393_1908",1.41488205269416e-08,1.41488205269416e-08,1.41488205269416e-08,1.41488205269416e-08,1.41488205269416e-08,0.0547736034872688,0.378294658859305,1.41488205269416e-08,1.41488205269416e-08,1.41488205269416e-08,0.566931610314042,1.41488205268575e-08
"13393_2332",1.61991168756161e-08,1.61991168756161e-08,1.61991168756161e-08,1.61991168756161e-08,1.61991168756161e-08,1.61991168756161e-08,0.035943301149169,1.61991168755199e-08,1.61991168756161e-08,1.61991168755199e-08,0.964056536859662,1.61991168756161e-08
"13393_2756",1.12497751010016e-08,1.12497751010016e-08,0.0332386607811299,1.12497751010016e-08,0.00303983020753688,1.12497751010016e-08,0.067028817278717,1.12497751010016e-08,1.12497751010016e-08,1.12497751010016e-08,0.896692601734415,1.12497751010016e-08
"13393_3180",5.92939288399615e-09,5.92939288399615e-09,0.00286669611322943,5.92939288396094e-09,0.138981298043897,5.92939288399615e-09,5.92939288399615e-09,5.92939288399615e-09,5.92939288399615e-09,5.92939288396094e-09,0.858151952478337,5.92939288399615e-09
"13393_3604",1.24572243681646e-08,1.24572243681646e-08,1.24572243681646e-08,1.24572243681646e-08,0.701254445958111,0.245797010039661,1.24572243681646e-08,1.24572243680906e-08,1.24572243681646e-08,1.24572243681646e-08,0.0529484318872089,1.24572243681646e-08
"13393_4876",0.999999856093495,1.30824095353265e-08,1.30824095353265e-08,1.30824095353265e-08,1.30824095353265e-08,1.30824095353265e-08,1.30824095353265e-08,1.30824095353265e-08,1.30824095353265e-08,1.30824095353265e-08,1.30824095353265e-08,1.30824095284405e-08
"13393_5300",0.929130775489845,1.19485055107991e-08,0.0137361357408421,1.19485055107991e-08,0.0329604729725483,0.0241725202087206,1.19485055107991e-08,1.19485055107991e-08,1.19485055107991e-08,1.19485055107281e-08,1.19485055107991e-08,1.19485055107991e-08
"13393_5724",0.966183770119397,1.15766194625825e-08,1.15766194625825e-08,1.15766194625825e-08,1.15766194625825e-08,1.15766194625825e-08,1.15766194625825e-08,0.0338161141144081,1.15766194625825e-08,1.15766194625825e-08,1.15766194625825e-08,1.15766194625825e-08
"13393_6148",0.975121574074529,1.54379566034773e-08,0.0248782715459049,1.54379566034773e-08,1.54379566034773e-08,1.54379566034773e-08,1.54379566034773e-08,1.54379566034773e-08,1.54379566034773e-08,1.54379566034773e-08,1.54379566034773e-08,1.54379566034773e-08
"13393_7420",0.982478111578591,0.0175217558600732,1.32561335405747e-08,1.32561335405747e-08,1.32561335405747e-08,1.32561335405747e-08,1.32561335405747e-08,1.32561335405747e-08,1.32561335405747e-08,1.32561335405747e-08,1.32561335405747e-08,1.32561335405747e-08
"13393_7844",0.947937699396693,1.66705303468197e-08,0.0516334670354061,1.66705303468197e-08,0.000428683533127743,1.66705303468197e-08,1.66705303468197e-08,1.66705303468197e-08,1.66705303468197e-08,1.66705303468197e-08,1.66705303468197e-08,1.66705303468197e-08
"13393_8268",0.959492647675704,1.3295152009514e-08,0.0299875564535734,0.0105196762143541,1.3295152009514e-08,1.3295152009514e-08,1.3295152009514e-08,1.3295152009514e-08,1.3295152009514e-08,1.3295152009514e-08,1.3295152009514e-08,1.3295152009514e-08
"13393_8692",0.376342850532711,1.07498918960997e-08,1.07498918960997e-08,1.07498918960358e-08,0.0683037934176498,0.433482243691835,1.07498918960997e-08,0.114646393554902,1.07498918960997e-08,1.07498918960997e-08,0.00722464355365932,1.07498918960997e-08
"13393_9116",1.29013528264436e-08,1.29013528264436e-08,1.29013528264436e-08,1.29013528264436e-08,0.0960492735742463,0.781931986794574,0.0842681598133902,0.0377504766069668,1.29013528264436e-08,1.29013528264436e-08,1.29013528264436e-08,1.29013528264436e-08
"13393_9540",0.00664352691359908,9.71316230825223e-09,9.71316230825223e-09,9.71316230825223e-09,0.0286963790884119,0.457868107067043,9.71316230825223e-09,9.71316230825223e-09,0.0127794871828793,0.129166336611322,9.71316230825223e-09,0.364846104857771
"13393_9964",0.0881373344858292,0.0199213540543094,9.69773726821831e-09,9.69773726821831e-09,0.0175835170981542,9.69773726821329e-09,9.69773726821831e-09,0.0902839025916135,0.0141559012923397,9.69773726821831e-09,9.69773726821831e-09,0.76991793229133
"13393_10388",0.0725472914310184,8.50095091951074e-09,0.0248784205794349,8.50095091951074e-09,0.00839375501593638,8.50095091951074e-09,8.50095091951074e-09,8.50095091951074e-09,0.0701260653060394,8.50095091951074e-09,8.50095091951074e-09,0.824054408160914
"13393_10812",0.0205943394800529,0.00794403674829833,9.53231693441785e-09,9.53231693441785e-09,9.53231693441785e-09,9.53231693441785e-09,9.53231693441785e-09,0.0299890917993029,0.0991939890387686,0.0755519343624448,9.53231693441785e-09,0.766726551377231
"13393_11236",0.0315831798232875,9.94767685885993e-09,9.94767685885993e-09,0.00387996147415952,0.00170037946932267,9.94767685885993e-09,9.94767685885993e-09,9.94767685885993e-09,0.0677121889514885,9.94767685885993e-09,9.94767685885993e-09,0.895124220648004
"13393_11660",0.0771910125593982,9.00155973991458e-09,0.0931197567023299,9.00155973991458e-09,0.0228756312591007,9.00155973991458e-09,9.00155973991458e-09,0.0048825000225916,0.0128857156447908,0.207652153879594,0.0084687508171774,0.572924443108779
"13393_12084",0.138512864417804,9.31557677907229e-09,0.00578798480470531,0.00372825606631841,0.00614404112591931,0.032671667975213,9.31557677907229e-09,9.31557677907229e-09,9.31557677907229e-09,0.264205732620637,9.31557677907229e-09,0.548949406411519
"13393_12508",0.0914513287859942,1.02243290557019e-08,0.0568559391422488,1.02243290557019e-08,0.0161916423328549,1.02243290557019e-08,1.02243290557019e-08,0.0469574607066184,0.0819625529235919,0.0464501165554563,1.02243290557019e-08,0.66013090843159
"13393_12932",0.0398219672055161,8.64656499610099e-09,0.0555225790139571,8.64656499610099e-09,8.64656499610099e-09,8.64656499610099e-09,8.64656499610099e-09,8.64656499610099e-09,0.131699534773783,0.350276883066242,8.64656499610099e-09,0.422678975414547
"13393_13356",0.0669228621171776,9.39434116702079e-09,9.39434116702079e-09,0.00263811956559062,9.39434116702079e-09,9.39434116702079e-09,9.39434116702079e-09,9.39434116702079e-09,0.110240173735486,0.0680216994610244,9.39434116702079e-09,0.752177079360333
"13393_13780",0.0415882866474267,9.98974232215664e-09,0.07395129098382,9.98974232394892e-09,9.98974232394892e-09,9.98974232394892e-09,9.98974232394892e-09,9.98974232394892e-09,0.100207149129671,0.0102801161811067,9.98974232394892e-09,0.77397308712978
"13393_14204",0.0483120864983473,9.75541387590732e-09,0.0104443098489835,9.75541387590732e-09,9.75541387590732e-09,0.0239233584122323,9.75541387584938e-09,0.0187286696020524,0.0690070787788873,0.0947293246645191,9.75541387590732e-09,0.734855123417909
"13393_14628",1.01269446918003e-08,1.01269446918003e-08,1.01269446918003e-08,0.00330600291423249,0.0669746573768055,0.16256663888078,1.01269446918003e-08,1.01269446918003e-08,0.0891563254356755,1.01269446918003e-08,1.01269446918003e-08,0.677996304503894
"13393_15052",0.119803595319505,1.27216442318528e-08,1.27216442318528e-08,1.27216442318528e-08,0.410133038472549,0.381759114911318,1.27216442318528e-08,1.27216442318528e-08,1.27216442318528e-08,1.27216442318528e-08,1.27216442318528e-08,0.0883041495234736
"13847_212",1.59606056802195e-08,1.59606056802195e-08,1.59606056802195e-08,1.59606056802195e-08,0.00537469590231875,0.468021978358774,0.191784222163128,1.59606056802195e-08,1.59606056802195e-08,1.59606056802195e-08,0.334818975890934,1.59606056802195e-08
"13847_636",1.45734966644316e-08,1.45734966644316e-08,1.45734966644316e-08,1.45734966644316e-08,1.45734966644316e-08,0.318158058399185,0.193220324962204,1.45734966644316e-08,0.161076525352452,1.45734966644316e-08,0.327544974698186,1.45734966644316e-08
"13847_1484",1.37214862910787e-08,1.37214862910787e-08,1.37214862910787e-08,1.37214862910787e-08,1.37214862909972e-08,1.37214862910787e-08,0.242587089260427,1.37214862910787e-08,1.37214862910716e-08,1.37214862910787e-08,0.75741277352471,1.37214862910787e-08
"13847_1908",1.80982627725135e-08,1.80982627725135e-08,1.80982627725135e-08,1.80982627725135e-08,1.80982627725135e-08,0.0273124782141289,0.256845605838925,0.00617955706654792,1.80982627725135e-08,1.80982627725135e-08,0.709662214094296,1.80982627725135e-08
"13847_2332",1.44814369139768e-08,1.44814369139768e-08,0.0180182513963423,1.44814369139768e-08,0.0431542809117014,0.0638649744235778,0.249368597094049,0.0488266546631275,1.44814369139768e-08,1.44814369139768e-08,0.576767154622581,1.44814369139768e-08
"13847_2756",7.14134504921773e-09,7.14134504921773e-09,0.0113780134870593,7.14134504921773e-09,0.0441963632371464,7.14134504921773e-09,7.14134504921773e-09,7.14134504921773e-09,7.14134504921773e-09,7.14134504921773e-09,0.944425559003689,7.14134504921773e-09
"13847_3180",2.98063596994685e-08,2.98063596994685e-08,0.999999672130043,2.98063596994685e-08,2.98063596994685e-08,2.98063596994685e-08,2.98063596994685e-08,2.98063596994685e-08,2.98063596994685e-08,2.98063596994685e-08,2.98063596994685e-08,2.98063596994685e-08
"13847_3604",1.23095900723671e-08,1.23095900723671e-08,1.23095900723671e-08,1.23095900723671e-08,0.571862666549915,1.23095900723671e-08,0.0158222682212725,1.23095900723671e-08,0.063417103882914,1.2309590072294e-08,0.348897862869178,1.23095900723671e-08
"13847_4876",0.906253713770971,0.00143827614792326,0.0267070265070121,1.28789112863181e-08,0.0656008805428034,1.28789112863181e-08,1.28789112863181e-08,1.28789112863181e-08,1.28789112863181e-08,1.28789112863181e-08,1.28789112862417e-08,1.28789112863181e-08
"13847_7420",0.973204058254129,1.80045199146033e-08,0.0240471876327813,1.80045199146033e-08,0.00274859207241082,1.80045199146033e-08,1.80045199146033e-08,1.80045199146033e-08,1.80045199146033e-08,1.80045199146033e-08,1.80045199146033e-08,1.80045199051265e-08
"13847_7844",0.997464268859523,1.44081327983972e-08,1.44081327983972e-08,0.00253558705914894,1.44081327983972e-08,1.44081327983972e-08,1.44081327983972e-08,1.44081327983972e-08,1.44081327983972e-08,1.44081327983972e-08,1.44081327983972e-08,1.44081327983972e-08
"13847_8268",0.972418895517122,1.17422098735986e-08,1.17422098735986e-08,1.17422098735986e-08,0.0275809870607789,1.17422098735986e-08,1.17422098735986e-08,1.17422098735986e-08,1.17422098735986e-08,1.17422098735986e-08,1.17422098735986e-08,1.17422098735986e-08
"13847_9964",1.25923250606533e-08,1.25923250606533e-08,1.25923250606533e-08,1.25923250606533e-08,0.0267859220268951,0.527691874887952,1.25923250606533e-08,0.0296218559555862,0.00822157534650858,1.25923250606533e-08,1.25923250606533e-08,0.407678683636783
"13847_10388",0.0181427682824051,1.01323657872402e-08,1.01323657872402e-08,1.01323657872402e-08,0.0539448096472128,0.0163525056613423,0.0324821868953143,1.01323657872402e-08,0.180822616657201,0.0619902197928917,1.01323657872402e-08,0.636264842401804
"13847_10812",0.10692436553979,9.46634041051084e-09,0.0165317928834743,0.00689597363452837,0.0365627213846966,0.0600299064860934,9.46634041051084e-09,9.46634041051084e-09,0.115720102523894,0.0669977893981108,9.46634041051084e-09,0.590337310284051
"13847_11236",0.0633460317910723,9.95903527619919e-09,9.95903527619919e-09,9.95903527619919e-09,0.00658983450587359,0.0314189179013012,9.95903527619919e-09,9.95903527619919e-09,9.95903527619919e-09,9.95903527619919e-09,9.95903527619919e-09,0.898645136129471
"13847_11660",0.0363576424134838,9.8195790517628e-09,0.115692913915894,0.00281712301394851,0.011387889579693,9.8195790517628e-09,9.8195790517628e-09,0.0166666514124898,0.0881415583096387,0.0110787635455115,9.81957905170448e-09,0.717857418531024
"13847_12084",0.111973640651639,9.58663574726481e-09,0.00191851087866804,9.58663574726481e-09,0.00346972471203508,9.58663574726481e-09,9.58663574726481e-09,9.58663574726481e-09,0.0371684168060117,0.0488711475577578,9.58663574726481e-09,0.796598501874074
"13847_12508",0.0750439472378935,1.00158987418725e-08,0.0638332660386678,0.00430589850379192,1.00158987418725e-08,0.00911438264905269,1.00158987418725e-08,1.00158987418725e-08,1.00158987418725e-08,1.00158987418725e-08,1.00158987418725e-08,0.847702435459303
"13847_12932",0.044448596965991,9.46712803236559e-09,0.0197351042886758,9.46712803236559e-09,0.00080085327129961,0.00987388234029252,9.46712803236559e-09,9.46712803236559e-09,0.0759644219797057,0.141076946121717,9.46712803236559e-09,0.708100147696678
"13847_13356",0.069048925280311,9.1169323068051e-09,0.0273573802192535,9.11693230675095e-09,0.00460402839934942,9.1169323068051e-09,9.11693230675095e-09,9.1169323068051e-09,0.0939590321412072,0.0958025594186433,9.1169323068051e-09,0.709228019839642
"13847_13780",0.00482264941387782,1.18496417841211e-08,1.18496417840508e-08,0.00729444870682068,0.125460083816716,0.135650305190337,1.18496417841211e-08,0.19921764737241,0.00770660043645107,0.0327776212072793,1.18496417841211e-08,0.487070596457542
"13847_14204",0.0284935221011961,9.8017522733672e-09,0.0356436948336657,9.8017522733672e-09,0.115045786706986,0.000111790872433414,9.8017522733672e-09,9.8017522733672e-09,0.104913272166464,9.8017522733672e-09,9.8017522733672e-09,0.715791874508741
"14301_1060",1.42036589002198e-08,1.42036589002198e-08,1.42036589002198e-08,1.42036589002198e-08,1.42036589002198e-08,0.891168992654489,0.0830700284423131,1.42036589002125e-08,1.42036589002198e-08,1.42036589002198e-08,0.0257608510702678,1.42036589002198e-08
"14301_1484",2.09921361886006e-08,2.09921361886006e-08,2.09921361886006e-08,2.09921361886006e-08,2.09921361886006e-08,0.0737406964098671,0.149839244280511,2.09921361886006e-08,0.0177037084603149,2.09921361886006e-08,0.758716182912217,2.09921361886006e-08
"14301_1908",1.45166374399401e-08,1.45166374399401e-08,1.45166374399401e-08,1.45166374399401e-08,0.136127143146236,0.116507289419463,1.45166374399401e-08,0.0546602244607633,1.45166374398539e-08,1.45166374399401e-08,0.692705226840438,1.45166374399401e-08
"14301_3180",1.32018775342419e-08,1.32018775342419e-08,1.32018775342419e-08,1.32018775342419e-08,0.385611403920033,0.529552280873001,1.32018775342419e-08,1.32018775342419e-08,1.32018775342419e-08,1.32018775342419e-08,0.0848361963900681,1.32018775342419e-08
"14301_3604",1.23051092003656e-08,1.23051092003656e-08,1.23051092003656e-08,1.23051092003656e-08,0.483198700534873,0.354391336065788,0.0324342048248555,1.23051092003656e-08,1.23051092003656e-08,1.23051092003656e-08,0.129975660133611,1.23051092003656e-08
"14301_4452",0.79095938761626,1.24360047186622e-08,0.000409289572224273,1.24360047187361e-08,0.173016139549215,0.0350300080178428,1.24360047187361e-08,0.000585088192424537,1.24360047187361e-08,1.24360047187361e-08,1.24360047187361e-08,1.24360047187361e-08
"14301_4876",0.973802480574983,0.00960294545975773,1.924412538916e-08,1.924412538916e-08,0.0165944007681309,1.924412538916e-08,1.92441253890458e-08,1.924412538916e-08,1.924412538916e-08,1.924412538916e-08,1.924412538916e-08,1.92441253790308e-08
"14301_6996",0.889380174831792,0.0253732627946047,0.0664327015644617,1.31833991242965e-08,0.00118765040592421,1.31833991242965e-08,1.31833991242965e-08,0.017626118119424,1.31833991242965e-08,1.31833991242965e-08,1.31833991242965e-08,1.31833991242965e-08
"14301_7420",0.944676495986333,0.0290638047330994,0.0262595655638456,1.48574136145621e-08,1.48574136145621e-08,1.48574136145621e-08,1.48574136145621e-08,1.48574136145621e-08,1.48574136145621e-08,1.48574136145621e-08,1.48574136145621e-08,1.48574136145621e-08
"14301_7844",0.995609060032771,1.76166545198947e-08,1.76166545198947e-08,1.76166545198947e-08,0.00439076380068347,1.76166545198947e-08,1.761665451979e-08,1.76166545198947e-08,1.76166545198947e-08,1.76166545198947e-08,1.76166545198947e-08,1.7616654510622e-08
"14301_8268",0.983462244716128,1.33644109819775e-08,0.00154551963382316,0.00433562374120556,0.0106565049935551,1.33644109819775e-08,1.33644109820569e-08,1.33644109820569e-08,1.33644109820569e-08,1.33644109820569e-08,1.33644109819775e-08,1.33644109820569e-08
"14301_8692",0.833212872871138,1.2656971007614e-08,1.26569710076891e-08,1.26569710076891e-08,0.113486698390701,0.0391095735910933,1.26569710076891e-08,0.00542799302833034,0.00876277351994071,1.26569710076891e-08,1.26569710076891e-08,1.26569710076891e-08
"14301_9116",0.874292660745483,1.26924973511256e-08,0.0102418030839897,1.26924973511256e-08,0.0933666672881096,0.0220987673424385,1.26924973511256e-08,1.26924973511256e-08,1.26924973511256e-08,1.26924973511256e-08,1.26924973510502e-08,1.26924973511256e-08
"14301_9540",0.923640202313239,0.00574212347556025,1.26414105836826e-08,1.26414105836826e-08,0.0444192626466546,1.26414105836826e-08,0.00596407281593479,0.00168033855773956,0.0185539243424079,1.26414105836826e-08,1.26414105836826e-08,1.26414105836826e-08
"14301_9964",0.933657104704763,1.35188122887309e-08,1.35188122887309e-08,1.35188122887309e-08,0.0605519600630058,1.35188122887309e-08,1.35188122886506e-08,1.35188122887309e-08,0.00579081356292088,1.35188122887309e-08,1.35188122887309e-08,1.35188122887309e-08
"14301_10388",0.82498918928489,1.21507923009298e-08,1.2150792301002e-08,1.2150792301002e-08,0.175010689207187,1.2150792301002e-08,1.2150792301002e-08,1.2150792301002e-08,1.2150792301002e-08,1.2150792301002e-08,1.21507923009298e-08,1.2150792301002e-08
"14301_11236",1.30169257765094e-08,1.30169257765094e-08,1.30169257765094e-08,1.30169257765094e-08,0.158861450590935,0.450193838908962,1.30169257765094e-08,1.30169257765094e-08,0.390944593347771,1.30169257765094e-08,1.30169257765094e-08,1.30169257765094e-08
"14301_11660",1.14213774399369e-08,1.14213774399369e-08,1.14213774399369e-08,0.042125953817342,0.184847194769672,0.334559623735481,1.14213774399369e-08,1.14213774399369e-08,0.00462249694801884,0.0421708142036511,1.14213774399369e-08,0.39167384799757
"14301_12084",1.09724286725524e-08,1.09724286725524e-08,0.0831580560897507,1.09724286725524e-08,0.0361457050907147,0.192907638060976,1.09724286725524e-08,1.09724286725524e-08,0.204497735568467,1.09724286725524e-08,1.09724286725524e-08,0.483290788383091
"14301_12508",0.0704094166937704,1.09933741228542e-08,0.134902651098658,1.09933741228542e-08,0.0519702835930437,0.0481523419548238,1.09933741228542e-08,0.0552330446561155,0.0555089765958027,1.09933741228542e-08,1.09933741228542e-08,0.583823230440916
"14301_12932",0.117358901394583,1.10496133139442e-08,0.0198612132372814,0.00256059930763729,0.13989188345138,0.0910831271147386,1.10496133139442e-08,1.10496133139442e-08,0.168922768886308,1.10496133139442e-08,1.10496133139442e-08,0.460321451360006
"14301_13356",1.10050524607002e-08,0.0154503082311778,0.0199511534254816,1.10050524607002e-08,0.0840250182306655,0.240573586124821,1.10050524607002e-08,0.0956211366522763,0.0158440772943046,1.10050524607002e-08,1.10050524607002e-08,0.52853466501601
"14755_1060",1.7613597848911e-08,1.7613597848911e-08,1.7613597848911e-08,0.0226116773265665,1.7613597848911e-08,0.196122357322733,0.137682635182893,1.7613597848911e-08,0.18398498194349,1.76135978488064e-08,0.459598224929132,1.76135978488064e-08
"14755_1484",1.50887235176242e-08,1.5088723517632e-08,1.5088723517632e-08,5.60349906061031e-05,1.5088723517632e-08,0.0285501720132647,0.107281185825,0.00273561659378104,0.128113632485121,1.5088723517632e-08,0.733263267559886,1.5088723517632e-08
"14755_1908",1.39793104084806e-08,1.39793104084806e-08,0.0346333220472872,1.39793104084806e-08,0.105743561323255,1.39793104084806e-08,1.39793104084806e-08,0.0561777676657094,1.39793104084806e-08,1.39793104084806e-08,0.803445237129265,1.39793104084806e-08
"14755_2756",1.2641779485174e-08,1.2641779485174e-08,1.2641779485174e-08,1.2641779485174e-08,0.150799528245991,0.632350880258494,1.2641779485174e-08,1.2641779485174e-08,0.105196434143078,1.2641779485174e-08,0.1116530562182,1.2641779485099e-08
"14755_3180",1.51536954622367e-08,1.51536954622367e-08,1.51536954622367e-08,1.51536954622367e-08,1.51536954622367e-08,1.51536954622367e-08,0.0232899465726514,0.503108381471394,1.51536954622367e-08,1.51536954622367e-08,0.473601535572695,1.51536954622367e-08
"14755_3604",1.42300571685086e-08,1.42300571685086e-08,1.42300571685086e-08,1.42300571685086e-08,0.263683140254501,0.375380239273711,1.42300571685086e-08,0.0773090755832974,1.42300571685086e-08,1.42300571685086e-08,0.283627431048034,1.42300571685086e-08
"14755_4452",0.870865103285387,1.21492546803083e-08,0.00730648692977141,1.21492546803083e-08,0.027527770676653,0.0457621556900639,0.000851720884516323,0.00763842979061061,1.21492546803083e-08,1.21492546802361e-08,0.0400482719967238,1.21492546803083e-08
"14755_4876",0.933902712772715,1.61071561744827e-08,0.0349669963153034,1.61071561744827e-08,0.0311301459475758,1.61071561743871e-08,1.61071561744827e-08,1.61071561744827e-08,1.61071561744827e-08,1.61071561744827e-08,1.61071561744827e-08,1.61071561744827e-08
"14755_5300",0.982108712564475,0.0178911093721579,1.78063367173438e-08,1.78063367173438e-08,1.78063367173438e-08,1.78063367173438e-08,1.78063367173438e-08,1.78063367173438e-08,1.78063367173438e-08,1.78063367173438e-08,1.78063367173438e-08,1.7806336717238e-08
"14755_5724",0.862800983345112,0.0466176373364833,0.0799019288485447,1.35816480155458e-08,0.0106793418166758,1.35816480155458e-08,1.35816480155458e-08,1.35816480155458e-08,1.35816480155458e-08,1.35816480155458e-08,1.35816480155458e-08,1.35816480155458e-08
